cylinders,displacement,horsepower,weight,acceleration,model year,origin,sqrt_cylinders,log_cylinders,sqrt_displacement,log_displacement,sqrt_horsepower,log_horsepower,sqrt_weight,log_weight,sqrt_acceleration,log_acceleration,sqrt_model year,log_model year,sqrt_origin,log_origin,amc,audi,bmw,buick,cadillac,capri,chevroelt,chevrolet,chevy,chrysler,datsun,dodge,fiat,ford,hi,honda,maxda,mazda,mercedes,mercedes-benz,mercury,nissan,oldsmobile,opel,peugeot,plymouth,pontiac,renault,saab,subaru,toyota,toyouta,triumph,vokswagen,volkswagen,volvo,vw
8.0,304.0,150.0,3672,11.5,73,1,2.8284271247461903,2.0794415416798357,17.435595774162696,5.717027701406222,12.24744871391589,5.0106352940962555,60.597029630172464,8.20849175174038,3.391164991562634,2.4423470353692043,8.54400374531753,4.290459441148391,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,90.0,48.0,1985,21.5,78,2,2.0,1.3862943611198906,9.486832980505138,4.499809670330265,6.928203230275509,3.871201010907891,44.553338819890925,7.59337419312129,4.636809247747852,3.068052935133617,8.831760866327848,4.356708826689592,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.0,318.0,150.0,4190,13.0,76,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,64.73020933072904,8.340456012916183,3.605551275463989,2.5649493574615367,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,70.0,97.0,2330,13.5,72,3,1.7320508075688772,1.0986122886681098,8.366600265340756,4.248495242049359,9.848857801796104,4.574710978503383,48.27007354458868,7.753623546559746,3.6742346141747673,2.6026896854443837,8.48528137423857,4.276666119016055,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,250.0,105.0,3897,18.5,75,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,10.246950765959598,4.653960350157523,62.42595614005443,8.26796230533871,4.301162633521313,2.917770732084279,8.660254037844387,4.31748811353631,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,400.0,150.0,3761,9.5,70,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,12.24744871391589,5.0106352940962555,61.326992425847855,8.232440158470336,3.082207001484488,2.2512917986064953,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,250.0,88.0,3302,15.5,71,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,9.38083151964686,4.477336814478207,57.463031594234565,8.102283624480073,3.9370039370059056,2.740840023925201,8.426149773176359,4.2626798770413155,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,304.0,193.0,4732,18.5,70,1,2.8284271247461903,2.0794415416798357,17.435595774162696,5.717027701406222,13.892443989449804,5.262690188904886,68.78953408767936,8.462103225098277,4.301162633521313,2.917770732084279,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,90.0,71.0,2223,16.5,75,2,2.0,1.3862943611198906,9.486832980505138,4.499809670330265,8.426149773176359,4.2626798770413155,47.148700936505136,7.706612913964197,4.06201920231798,2.803360380906535,8.660254037844387,4.31748811353631,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,76.0,52.0,1649,16.5,74,3,2.0,1.3862943611198906,8.717797887081348,4.330733340286331,7.211102550927978,3.9512437185814275,40.607881008493905,7.407924322559599,4.06201920231798,2.803360380906535,8.602325267042627,4.30406509320417,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,140.0,88.0,2870,18.1,80,1,2.0,1.3862943611198906,11.832159566199232,4.941642422609304,9.38083151964686,4.477336814478207,53.5723809439155,7.962067308753666,4.254409477236529,2.89591193827178,8.94427190999916,4.382026634673881,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,119.0,97.0,2300,14.7,78,3,2.0,1.3862943611198906,10.908712114635714,4.77912349311153,9.848857801796104,4.574710978503383,47.958315233127195,7.7406644019172415,3.8340579025361627,2.6878474937846906,8.831760866327848,4.356708826689592,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,145.0,4140,13.7,77,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.041594578792296,4.976733742420574,64.34283176858165,8.32845106681936,3.7013511046643495,2.617395832834079,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,360.0,175.0,3821,11.0,73,1,2.8284271247461903,2.0794415416798357,18.973665961010276,5.886104031450156,13.228756555322953,5.1647859739235145,61.814237842102365,8.2482674474469,3.3166247903554,2.3978952727983707,8.54400374531753,4.290459441148391,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,88.0,76.0,2065,14.5,71,2,2.0,1.3862943611198906,9.38083151964686,4.477336814478207,8.717797887081348,4.330733340286331,45.44227107000705,7.632885505395133,3.8078865529319543,2.6741486494265287,8.426149773176359,4.2626798770413155,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,121.0,110.0,2600,12.8,77,2,2.0,1.3862943611198906,11.0,4.795790545596741,10.488088481701515,4.700480365792417,50.99019513592785,7.8632667240095735,3.5777087639996634,2.5494451709255714,8.774964387392123,4.343805421853684,1.4142135623730951,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,86.0,65.0,1975,15.2,79,3,2.0,1.3862943611198906,9.273618495495704,4.454347296253507,8.06225774829855,4.174387269895637,44.44097208657794,7.5883236773352225,3.8987177379235853,2.7212954278522306,8.888194417315589,4.3694478524670215,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,260.0,90.0,3420,22.2,79,1,2.8284271247461903,2.0794415416798357,16.1245154965971,5.560681631015528,9.486832980505138,4.499809670330265,58.48076606885378,8.13739583005665,4.711687595755898,3.100092288878234,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,121.0,115.0,2671,13.5,75,2,2.0,1.3862943611198906,11.0,4.795790545596741,10.723805294763608,4.74493212836325,51.6817182376902,7.890208213109961,3.6742346141747673,2.6026896854443837,8.660254037844387,4.31748811353631,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,383.0,180.0,4955,11.5,71,1,2.8284271247461903,2.0794415416798357,19.570385790780925,5.948034989180646,13.416407864998739,5.19295685089021,70.39176088151227,8.508152446764088,3.391164991562634,2.4423470353692043,8.426149773176359,4.2626798770413155,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,173.0,115.0,2595,11.3,79,1,2.449489742783178,1.791759469228055,13.152946437965905,5.153291594497779,10.723805294763608,4.74493212836325,50.941142507800116,7.861341795599989,3.361547262794322,2.424802725718295,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,3940,13.2,76,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,62.76941930590086,8.27893600229198,3.63318042491699,2.580216829592325,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,225.0,100.0,3430,17.2,78,1,2.449489742783178,1.791759469228055,15.0,5.41610040220442,10.0,4.605170185988092,58.56620185738529,8.140315540159985,4.147288270665544,2.8449093838194073,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,121.0,67.0,2950,19.9,80,2,2.23606797749979,1.6094379124341003,11.0,4.795790545596741,8.18535277187245,4.204692619390966,54.31390245600108,7.989560449333865,4.460941604639093,2.990719731730447,8.94427190999916,4.382026634673881,1.4142135623730951,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,302.0,140.0,3449,10.5,70,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.832159566199232,4.941642422609304,58.728187440104094,8.145839612936841,3.24037034920393,2.3513752571634776,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,231.0,105.0,3380,15.8,78,1,2.449489742783178,1.791759469228055,15.198684153570664,5.442417710521793,10.246950765959598,4.653960350157523,58.137767414994535,8.125630988477065,3.9749213828703582,2.760009940032921,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,107.0,75.0,2210,14.4,81,3,2.0,1.3862943611198906,10.344080432788601,4.672828834461906,8.660254037844387,4.31748811353631,47.01063709417264,7.700747794511798,3.794733192202055,2.667228206581955,9.0,4.394449154672439,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,198.0,95.0,2904,16.0,73,1,2.449489742783178,1.791759469228055,14.071247279470288,5.288267030694535,9.746794344808963,4.553876891600541,53.88877434122992,7.973844375944687,4.0,2.772588722239781,8.54400374531753,4.290459441148391,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,250.0,98.0,3525,19.0,77,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,9.899494936611665,4.584967478670572,59.371710435189584,8.16763571524637,4.358898943540674,2.9444389791664403,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,151.0,84.0,2635,16.4,81,1,2.0,1.3862943611198906,12.288205727444508,5.017279836814924,9.16515138991168,4.430816798843313,51.332251070842396,7.876638460975463,4.049691346263317,2.797281334830153,9.0,4.394449154672439,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,3755,14.0,76,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,61.27805479941412,8.230843564198235,3.7416573867739413,2.6390573296152584,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,119.0,97.0,2545,17.0,75,3,2.0,1.3862943611198906,10.908712114635714,4.77912349311153,9.848857801796104,4.574710978503383,50.44799302251776,7.841885928984623,4.123105625617661,2.833213344056216,8.660254037844387,4.31748811353631,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,232.0,100.0,2945,16.0,73,1,2.449489742783178,1.791759469228055,15.231546211727817,5.44673737166631,10.0,4.605170185988092,54.26785420486054,7.987864096085687,4.0,2.772588722239781,8.54400374531753,4.290459441148391,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,111.0,80.0,2155,14.8,77,1,2.0,1.3862943611198906,10.535653752852738,4.709530201312334,8.94427190999916,4.382026634673881,46.42197755374064,7.675546002537848,3.847076812334269,2.6946271807700692,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,350.0,165.0,4274,12.0,72,1,2.8284271247461903,2.0794415416798357,18.708286933869708,5.857933154483459,12.84523257866513,5.10594547390058,65.37583651472461,8.360305435879093,3.4641016151377544,2.4849066497880004,8.48528137423857,4.276666119016055,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,250.0,88.0,3139,14.5,71,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,9.38083151964686,4.477336814478207,56.02677931132576,8.051659556841953,3.8078865529319543,2.6741486494265287,8.426149773176359,4.2626798770413155,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,232.0,100.0,2634,13.0,71,1,2.449489742783178,1.791759469228055,15.231546211727817,5.44673737166631,10.0,4.605170185988092,51.32250968142536,7.876258882303226,3.605551275463989,2.5649493574615367,8.426149773176359,4.2626798770413155,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,105.0,75.0,2230,14.5,78,1,2.0,1.3862943611198906,10.246950765959598,4.653960350157523,8.660254037844387,4.31748811353631,47.22287581247038,7.709756864454165,3.8078865529319543,2.6741486494265287,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,258.0,95.0,3193,17.8,76,1,2.449489742783178,1.791759469228055,16.06237840420901,5.552959584921617,9.746794344808963,4.553876891600541,56.50663677834667,8.068716192714781,4.219004621945797,2.8791984572980396,8.717797887081348,4.330733340286331,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,120.0,79.0,2625,18.6,82,1,2.0,1.3862943611198906,10.954451150103322,4.787491742782046,8.888194417315589,4.3694478524670215,51.234753829797995,7.872836175025724,4.312771730569565,2.9231615807191558,9.055385138137417,4.406719247264253,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,210.0,4382,13.5,70,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,14.491376746189438,5.3471075307174685,66.19667665374146,8.385260520155413,3.6742346141747673,2.6026896854443837,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,105.0,74.0,2190,14.2,81,2,2.0,1.3862943611198906,10.246950765959598,4.653960350157523,8.602325267042627,4.30406509320417,46.79743582719036,7.691656822810547,3.7682887362833544,2.653241964607215,9.0,4.394449154672439,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.0,351.0,149.0,4335,14.5,77,1,2.8284271247461903,2.0794415416798357,18.734993995195193,5.860786223465865,12.206555615733702,5.003946305945459,65.84071688552609,8.374476889214643,3.8078865529319543,2.6741486494265287,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,305.0,145.0,3425,13.2,78,1,2.8284271247461903,2.0794415416798357,17.46424919657298,5.720311776607412,12.041594578792296,4.976733742420574,58.52349955359813,8.138856750696325,3.63318042491699,2.580216829592325,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,351.0,142.0,4054,14.3,79,1,2.8284271247461903,2.0794415416798357,18.734993995195193,5.860786223465865,11.916375287812984,4.955827057601261,63.671029518926424,8.307459327011946,3.7815340802378077,2.6602595372658615,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,231.0,110.0,3039,15.0,75,1,2.449489742783178,1.791759469228055,15.198684153570664,5.442417710521793,10.488088481701515,4.700480365792417,55.12712580935088,8.019283792916793,3.872983346207417,2.70805020110221,8.660254037844387,4.31748811353631,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,107.0,72.0,2290,17.0,80,3,2.0,1.3862943611198906,10.344080432788601,4.672828834461906,8.48528137423857,4.276666119016055,47.853944456021594,7.736307096548285,4.123105625617661,2.833213344056216,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,304.0,150.0,4257,15.5,74,1,2.8284271247461903,2.0794415416798357,17.435595774162696,5.717027701406222,12.24744871391589,5.0106352940962555,65.24568951279464,8.356319965828153,3.9370039370059056,2.740840023925201,8.602325267042627,4.30406509320417,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,400.0,175.0,4385,12.0,72,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,13.228756555322953,5.1647859739235145,66.21933252457322,8.385944904806284,3.4641016151377544,2.4849066497880004,8.48528137423857,4.276666119016055,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,350.0,150.0,4699,14.5,74,1,2.8284271247461903,2.0794415416798357,18.708286933869708,5.857933154483459,12.24744871391589,5.0106352940962555,68.54925236645546,8.455104999102815,3.8078865529319543,2.6741486494265287,8.602325267042627,4.30406509320417,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,122.0,80.0,2451,16.5,74,1,2.0,1.3862943611198906,11.045361017187261,4.804021044733257,8.94427190999916,4.382026634673881,49.50757517794625,7.804251383528112,4.06201920231798,2.803360380906535,8.602325267042627,4.30406509320417,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,455.0,225.0,4425,10.0,70,1,2.8284271247461903,2.0794415416798357,21.330729007701542,6.12029741895095,15.0,5.41610040220442,66.52067347825036,8.39502555744203,3.1622776601683795,2.302585092994046,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,351.0,153.0,4129,13.0,72,1,2.8284271247461903,2.0794415416798357,18.734993995195193,5.860786223465865,12.36931687685298,5.030437921392435,64.25729530566937,8.32579052588609,3.605551275463989,2.5649493574615367,8.48528137423857,4.276666119016055,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,105.0,70.0,2150,14.9,79,1,2.0,1.3862943611198906,10.246950765959598,4.653960350157523,8.366600265340756,4.248495242049359,46.36809247747852,7.673223121121708,3.8600518131237567,2.7013612129514133,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,113.0,95.0,2372,15.0,70,3,2.0,1.3862943611198906,10.63014581273465,4.727387818712341,9.746794344808963,4.553876891600541,48.703182647543684,7.771488760117616,3.872983346207417,2.70805020110221,8.366600265340756,4.248495242049359,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,318.0,150.0,4498,14.5,75,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,67.06713054842886,8.411388132519262,3.8078865529319543,2.6741486494265287,8.660254037844387,4.31748811353631,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,4096,13.0,71,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,64.0,8.317766166719343,3.605551275463989,2.5649493574615367,8.426149773176359,4.2626798770413155,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,231.0,110.0,3415,15.8,81,1,2.449489742783178,1.791759469228055,15.198684153570664,5.442417710521793,10.488088481701515,4.700480365792417,58.43800133474792,8.13593277200489,3.9749213828703582,2.760009940032921,9.0,4.394449154672439,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,120.0,75.0,2542,17.5,80,3,2.0,1.3862943611198906,10.954451150103322,4.787491742782046,8.660254037844387,4.31748811353631,50.41825066382212,7.8407064517494,4.183300132670378,2.8622008809294686,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,79.0,58.0,1825,18.6,77,2,2.0,1.3862943611198906,8.888194417315589,4.3694478524670215,7.615773105863909,4.060443010546419,42.720018726587654,7.509335266016592,4.312771730569565,2.9231615807191558,8.774964387392123,4.343805421853684,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.0,200.0,85.0,2990,18.2,79,1,2.449489742783178,1.791759469228055,14.142135623730951,5.298317366548036,9.219544457292887,4.442651256490317,54.680892457969264,8.003028666384733,4.266145801540309,2.9014215940827497,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,135.0,84.0,2385,12.9,81,1,2.0,1.3862943611198906,11.61895003862225,4.90527477843843,9.16515138991168,4.430816798843313,48.83646178829912,7.776954403322442,3.591656999213594,2.5572273113676265,9.0,4.394449154672439,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,98.0,83.0,2075,15.9,77,1,2.0,1.3862943611198906,9.899494936611665,4.584967478670572,9.1104335791443,4.418840607796598,45.552167895721496,7.637716432664798,3.987480407475377,2.766319109226186,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,120.0,88.0,3270,21.9,76,2,2.0,1.3862943611198906,10.954451150103322,4.787491742782046,9.38083151964686,4.477336814478207,57.18391382198319,8.0925452638913,4.679743582719036,3.086486636822455,8.717797887081348,4.330733340286331,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,302.0,130.0,3870,15.0,76,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.40175425099138,4.867534450455582,62.20932405998316,8.261009786023827,3.872983346207417,2.70805020110221,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,183.0,77.0,3530,20.1,79,2,2.23606797749979,1.6094379124341003,13.527749258468683,5.209486152841421,8.774964387392123,4.343805421853684,59.413803110051795,8.169053149927343,4.483302354291979,3.0007198150650303,8.888194417315589,4.3694478524670215,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,168.0,116.0,2900,12.6,81,3,2.449489742783178,1.791759469228055,12.96148139681572,5.123963979403259,10.770329614269007,4.7535901911063645,53.85164807134504,7.9724660159745655,3.5496478698597698,2.533696813957432,9.0,4.394449154672439,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
